GeneID	Base mean	log2(FC)	StdErr	Wald-Stats	P-value	P-adj
gene-J2S48_RS20875	4315.81681438768	-5.2483813117447	0.279240129568546	-18.7952258862434	8.26276293968282e-79	2.89444585777089e-75
gene-J2S48_RS20100	16788.1202286816	-7.60868107711716	0.429964439565017	-17.6960705978723	4.49603992277465e-70	7.8748139247398e-67
gene-J2S48_RS06520	1608.58286999565	-4.94558536349646	0.303293923022792	-16.3062461463325	8.91030187178627e-60	1.04042624856224e-56
rna-J2S48_RS07170	905.14490994612	-7.33191404298285	0.456139220499114	-16.0738513889688	3.89139344757804e-58	3.40788781171647e-55
rna-J2S48_RS12480	1516.02432856795	-7.85929769358773	0.490129940981555	-16.0351307611373	7.26305649378088e-58	5.08849737954288e-55
MSTRG.97.1	30902.4723753917	-7.55012906056362	0.512154032803403	-14.7419107865579	3.4683092130185e-49	2.0249145288673e-46
rna-J2S48_RS12475	621.267723961369	-5.37383034442867	0.375084454410821	-14.3269876456753	1.48420098156217e-46	7.42736576916038e-44
gene-J2S48_RS16660	7572.99540398537	4.86020816142667	0.339820828240019	14.3022668345504	2.1179661550464e-46	9.2740443014094e-44
MSTRG.767.1	8955.62601054122	-4.63366681400445	0.336740381451915	-13.7603538786337	4.41361174001068e-43	1.71787576947305e-40
gene-J2S48_RS02325	885.950671232426	-10.3021288401409	0.767334183085371	-13.4258698064475	4.26546495380146e-41	1.49419237331665e-38
MSTRG.3499.1	4049.1759110769	-3.43417533968519	0.275959920217343	-12.4444714180975	1.49873261033776e-35	4.77278212183016e-33
gene-J2S48_RS13825	2713.92351101304	3.63714596491542	0.294614197602413	12.3454537986109	5.15427944284865e-35	1.5046200740249e-32
MSTRG.1235.1	7313.10096313686	-3.61387530426847	0.29738646376293	-12.1521176806129	5.58986763332488e-34	1.50625433227208e-31
gene-J2S48_RS00300	1287.44130367662	-3.94060721829883	0.324971280160121	-12.1260168478802	7.68997309378975e-34	1.92414112482468e-31
gene-J2S48_RS21085	1023.71707547629	-4.09597536454662	0.344548978691876	-11.8879335533007	1.36748141159731e-32	3.19352492321692e-30
gene-J2S48_RS02320	382.006073064233	-5.13373323429048	0.43557366171818	-11.7861424725264	4.60138060979805e-32	1.00741476725766e-29
gene-J2S48_RS18870	3790.70479426562	-3.49112551340336	0.297407215178601	-11.7385367107077	8.08735991423627e-32	1.66647186938645e-29
gene-J2S48_RS10185	45247.2998548647	6.0503345609724	0.528794797091939	11.4417437430279	2.58634354918545e-30	5.03331191822035e-28
gene-J2S48_RS13845	3299.89762144301	3.11753370173927	0.273842032557592	11.3844236132144	4.99977332500893e-30	8.81278468558874e-28
gene-J2S48_RS02120	350.654888207107	-4.65100776596121	0.408561178134569	-11.3838710452056	5.03156419388452e-30	8.81278468558874e-28
gene-J2S48_RS20595	2320.37298380218	3.42201822756359	0.30132031630456	11.3567457698564	6.8654646826537e-30	1.14522489444457e-27
gene-J2S48_RS14420	4456.22097244858	-3.61020345238754	0.321321436289803	-11.235488967289	2.7297831348538e-29	4.34655923699675e-27
gene-J2S48_RS20105	409.630729458551	-4.04299134161847	0.36560854599827	-11.0582517445793	1.999569082122e-28	3.04543064985799e-26
gene-J2S48_RS20885	1563.75251805243	-3.96095476123002	0.359080633294136	-11.0308225896033	2.71371455594975e-28	3.96089253728832e-26
gene-J2S48_RS16725	409.29570477761	-4.30141957556549	0.394120707186002	-10.913964927845	9.88488585854205e-28	1.38507020649891e-25
gene-J2S48_RS12905	582.293079247695	-3.93508463207587	0.364334941469362	-10.8007335673205	3.41464476052189e-27	4.6005771523493e-25
MSTRG.3234.1	569.802485274414	-3.65274413378856	0.341327877914878	-10.7015698691318	1.00068307027479e-26	1.2982936278417e-24
gene-J2S48_RS20880	578.393541863501	-4.42047262966921	0.413697980484346	-10.6852651890972	1.19307589344524e-26	1.49262316240667e-24
MSTRG.1650.1	44112.4032221786	-6.00406223837644	0.570145152399378	-10.530760830131	6.23286471980453e-26	7.52887072878458e-24
gene-J2S48_RS04025	488.226831309275	-4.23041167885797	0.403173899994993	-10.4927716772105	9.32520064484989e-26	1.08887259529697e-23
gene-J2S48_RS16555	20120.288532667	-4.71115250399752	0.449941812968947	-10.4705816801309	1.17916186093095e-25	1.33245290285198e-23
gene-J2S48_RS25950	1236.58847563249	3.09940346822418	0.296209119675696	10.4635653068939	1.26985587289666e-25	1.39009535086156e-23
gene-J2S48_RS17270	5374.8117468712	3.45172182955409	0.331009016594146	10.4278785667833	1.84971882666852e-25	1.96350456055146e-23
gene-J2S48_RS25930	570.277755219053	3.92227281873766	0.378445536446155	10.3641672077053	3.60888315777342e-25	3.7182110887295e-23
gene-J2S48_RS25910	860.097846037744	-4.15734642733745	0.402313469030373	-10.3335999099339	4.96610927570053e-25	4.97036594079399e-23
MSTRG.487.1	5097.20610955549	-3.39965904252836	0.331342943913381	-10.260242763513	1.06438814302611e-24	1.03570879583902e-22
MSTRG.72.1	3243.92700325759	2.61333909583472	0.254976051931827	10.2493511686088	1.19140586786593e-24	1.12797155544172e-22
gene-J2S48_RS16800	449.877087726002	4.18469388968799	0.408613459230285	10.2412042363235	1.29612923035874e-24	1.19482649840702e-22
gene-J2S48_RS13780	894.074804665993	3.31594596608555	0.324735104741149	10.2112334566623	1.76605332069436e-24	1.58627814933137e-22
gene-J2S48_RS25310	2137.54820684477	2.92296148275543	0.287215835909532	10.1768813460415	2.51492394898399e-24	2.20244464832273e-22
rna-J2S48_RS06045	663.875201227452	-3.73295141201694	0.370976267112453	-10.0625073433212	8.09109502425125e-24	6.91295265120784e-22
gene-J2S48_RS06720	411.909494691217	-4.72035919826582	0.472090830261915	-9.99883686714901	1.54197478494849e-23	1.28608039801775e-21
gene-J2S48_RS12825	1548.6964418871	-3.84329838019893	0.385829219403027	-9.96113872906115	2.25465271979646e-23	1.79501101760159e-21
rna-J2S48_RS15025	361.276000460169	-5.07269716876012	0.509216346936149	-9.96177204302553	2.24033379981694e-23	1.79501101760159e-21
gene-J2S48_RS14920	19708.3142465184	-2.76545424868808	0.277820362226038	-9.9541092903697	2.41979984812568e-23	1.88367974844094e-21
MSTRG.1298.1	2743.75881960794	-3.69432756994363	0.371610085908121	-9.94140823954127	2.7491286437916e-23	2.0489782211068e-21
gene-J2S48_RS13770	59093.2245727178	-4.35577213464627	0.438109836575506	-9.94219205095519	2.72757841581009e-23	2.0489782211068e-21
gene-J2S48_RS17750	1882.48824569755	2.961102421691	0.29942649469067	9.88924652359185	4.63503277921231e-23	3.38260829699599e-21
gene-J2S48_RS13785	2684.75036691384	3.11520404334909	0.316786360239171	9.83376948741461	8.0546210918201e-23	5.75823218053996e-21
gene-J2S48_RS00400	1144.56700871318	3.38450473227316	0.34538695389423	9.79916784381385	1.13516959739302e-22	7.95299819933551e-21
gene-J2S48_RS21140	613.00907364002	3.57797488451058	0.36754477574586	9.73480000429819	2.1423870446334e-22	1.47152584653937e-20
gene-J2S48_RS07055	359.65955584202	-3.20302966792266	0.331330522609578	-9.66717356039348	4.157002080086e-22	2.80038043971947e-20
gene-J2S48_RS13310	574.031072679435	3.73133732581246	0.389615267170074	9.57697924137985	9.9924737786708e-22	6.60445955597808e-20
gene-J2S48_RS17385	2622.70822913844	-4.11552119302619	0.430894357481042	-9.55111414566914	1.28308887152888e-21	8.32344503141787e-20
rna-J2S48_RS10600	112.462843385724	-6.48500156238114	0.682078081500274	-9.50771141643632	1.94903093453102e-21	1.24135552066585e-19
gene-J2S48_RS25900	1405.47392285088	-4.80432294340616	0.507397693547601	-9.46855495107891	2.83741655259609e-21	1.77490538995431e-19
gene-J2S48_RS02165	348.924948526072	-3.36723061005038	0.360432790098461	-9.34218723310534	9.43642532756715e-21	5.60267761397758e-19
gene-J2S48_RS06970	317.608090768339	-3.48327752810651	0.372827345811901	-9.34287027825449	9.3757291220064e-21	5.60267761397758e-19
gene-J2S48_RS07235	1150.54688332681	-3.15024453355932	0.337184507517602	-9.34279144896618	9.38271423156524e-21	5.60267761397758e-19
gene-J2S48_RS05740	258.531409908873	4.6303450269998	0.49605312054125	9.33437334684554	1.01590413183899e-20	5.93118695638665e-19
MSTRG.2974.1	150.068746211415	-4.00085463155919	0.431719031642152	-9.26726490685604	1.90980259103382e-20	1.09672761908057e-18
gene-J2S48_RS08550	254.838474122172	3.86960762885636	0.420441896749002	9.20366799497735	3.45934916461121e-20	1.95453227800534e-18
gene-J2S48_RS22865	529.82971583671	-3.39075579068405	0.368859481197465	-9.19254069239676	3.83670243698616e-20	2.13332835504167e-18
MSTRG.2943.1	840.363716250404	2.8118226632403	0.306733798276132	9.16698022533859	4.86454986819722e-20	2.66258096692107e-18
gene-J2S48_RS11120	1467.29937192572	-3.11882072810042	0.341986211655393	-9.11972653225898	7.53141298694491e-20	4.01154451237052e-18
gene-J2S48_RS01630	456.526929217227	3.74167260528307	0.410300700392556	9.11934247663534	7.55814838185709e-20	4.01154451237052e-18
MSTRG.1822.1	8058.70241179595	4.43234545685573	0.486983550829932	9.10163279499274	8.89838418075852e-20	4.65239399779061e-18
gene-J2S48_RS17810	3983.95523829754	3.3665855922964	0.372709100458404	9.03274319879969	1.67421224210881e-19	8.624655123687e-18
MSTRG.11.1	963.726347419693	-4.36258965264974	0.483778521398674	-9.01774150707819	1.92006748991738e-19	9.74782089446461e-18
gene-J2S48_RS13595	2144.70478341828	2.58090223236002	0.287502728703079	8.97696604133964	2.78335756650907e-19	1.39287165078304e-17
gene-J2S48_RS17310	421.535020631328	-3.71152230074318	0.414138451869683	-8.96203258593115	3.1874762562282e-19	1.5726379331785e-17
gene-J2S48_RS18320	6702.95646790425	-2.65259556803593	0.29788883233729	-8.90464925194805	5.35551106376143e-19	2.60560489671615e-17
gene-J2S48_RS06485	2856.5009314708	3.68398528938069	0.414105713286049	8.89624357062644	5.77687222862106e-19	2.73861216405015e-17
gene-J2S48_RS16875	888.33258622183	-3.16494762121233	0.355768684035507	-8.89608266054258	5.78524978988612e-19	2.73861216405015e-17
gene-J2S48_RS08470	2926.70656742706	2.51038443192983	0.283043727922414	8.86924593014815	7.36428760968127e-19	3.43961326622847e-17
gene-J2S48_RS24720	1113.5742223037	-5.24038528244338	0.59165698886757	-8.85713408451993	8.20977631999168e-19	3.78405874328038e-17
MSTRG.47.1	86590.8945608082	4.48358153724165	0.506411072468055	8.85364041388429	8.47099974127775e-19	3.85375481736311e-17
gene-J2S48_RS15180	399.374300894054	-2.88620192990946	0.326675400422678	-8.83507581585593	1.00030394719161e-18	4.49239067565668e-17
gene-J2S48_RS14405	5419.2952738576	-3.00818170009948	0.340875253306105	-8.82487558402529	1.09581566967594e-18	4.85904087452507e-17
rna-J2S48_RS10595	510.30743549691	-3.53180211755496	0.400917151756139	-8.80930661630364	1.25922318973346e-18	5.51382354204538e-17
rna-J2S48_RS16000	287.601096379567	-4.26167741102586	0.484602117179989	-8.79417827521172	1.44098630537276e-18	6.23182102187749e-17
MSTRG.190.1	2662.44803185715	4.91187868699031	0.560761771418796	8.7592966163914	1.96472492091187e-18	8.39320902189548e-17
gene-J2S48_RS25070	638.587042858174	3.08601233208577	0.353719548321684	8.72446079592765	2.67451925878157e-18	1.12877601970022e-16
gene-J2S48_RS24730	1423.73707789883	-3.75382264420291	0.431972656459141	-8.68995430167459	3.6258530785507e-18	1.51206706359085e-16
gene-J2S48_RS06480	8674.62182585647	5.12440532348903	0.590581248014867	8.67688457890223	4.06757543699812e-18	1.67631961832993e-16
MSTRG.99.1	339.124252197141	-2.93013280106609	0.340749450333637	-8.59908298662586	8.03555680370473e-18	3.27055901666872e-16
gene-J2S48_RS21205	55.9507247065473	7.66488419883523	0.8914890284534	8.59784467805808	8.122712944624e-18	3.27055901666872e-16
rna-J2S48_RS19430	116.022320865113	-4.43374544034389	0.518133682560975	-8.55714575132281	1.15696224860928e-17	4.6054985873617e-16
gene-J2S48_RS17785	2230.4327995823	2.94902857020508	0.345458353012155	8.5365675615935	1.38267846600219e-17	5.4421602993322e-16
gene-J2S48_RS01875	382.784549659848	-3.08839953840488	0.363481055335436	-8.49672766454024	1.95010241845089e-17	7.59023196870386e-16
gene-J2S48_RS12395	1006.72575684681	3.31304085508028	0.390021383526655	8.49451080123626	1.987683095061e-17	7.65148778241612e-16
MSTRG.20.1	136.141973171486	-4.64800794657775	0.547669315637791	-8.48688764161433	2.12244797888739e-17	8.06249556180257e-16
gene-J2S48_RS20130	1184.75707526881	-2.25251455249305	0.265441916067354	-8.48590375576361	2.14048554738121e-17	8.06249556180257e-16
gene-J2S48_RS13420	2582.14855770746	-4.41752656281141	0.521648111330738	-8.46840325280233	2.48779743460456e-17	9.2710153334253e-16
gene-J2S48_RS07360	873.166713917086	-3.7850342169501	0.447921549943688	-8.45021682351731	2.90762326145357e-17	1.0721478194602e-15
rna-J2S48_RS10510	240.019628798616	-3.6390333976952	0.431569642826804	-8.43208844315216	3.39550196524272e-17	1.23900451919222e-15
gene-J2S48_RS20520	716.95490249748	2.76165507268726	0.329317063430789	8.38600661598473	5.02935060242368e-17	1.81626960415362e-15
gene-J2S48_RS04535	76797.9591855594	-3.33734099070378	0.398274310726154	-8.37950352514319	5.31514240352212e-17	1.89989222852428e-15
MSTRG.1329.1	81.4401322335741	-7.69934712402891	0.920238346223635	-8.36668799515318	5.9260339972336e-17	2.09685829215245e-15
gene-J2S48_RS19520	229.946859493806	-3.33626036344586	0.400509830224248	-8.33003365130356	8.08193789082109e-17	2.83110284315463e-15
gene-J2S48_RS14735	824.312205026117	-2.58795904097223	0.312281877773825	-8.28725336039706	1.1589359359956e-16	3.99977315687109e-15
gene-J2S48_RS25940	976.833249897785	3.81502628359979	0.460381206389676	8.28666815814951	1.16464990579746e-16	3.99977315687109e-15
gene-J2S48_RS00240	149.881865319161	4.41816712658943	0.534529451303779	8.26552609180469	1.3908001863651e-16	4.7300709250844e-15
MSTRG.2270.1	3307.22056561865	2.64992400840686	0.321159238778482	8.25112183752133	1.56914471947009e-16	5.28530187721511e-15
gene-J2S48_RS19885	567.678975284511	-3.09171281305281	0.374778939717189	-8.24943049197439	1.59151143915418e-16	5.30958530605438e-15
gene-J2S48_RS26115	2155.95292976296	2.50177007210251	0.304651332747478	8.21191244935795	2.17692987440166e-16	7.1941371226689e-15
gene-J2S48_RS19745	658.168990096526	-3.03198789764572	0.369708664783381	-8.20101930643744	2.38357243458414e-16	7.80341517602641e-15
gene-J2S48_RS04045	1851.82485121754	-3.03573708490678	0.370257747295617	-8.19898329496135	2.42428609390136e-16	7.863216839756e-15
gene-J2S48_RS04250	663.160381804158	-2.90646577608296	0.355968725228812	-8.16494700261863	3.21576368654191e-16	1.0334697425648e-14
gene-J2S48_RS12575	2030.21638968709	-3.62253089799543	0.443919768371452	-8.160327960354	3.3411614172556e-16	1.0640080404224e-14
gene-J2S48_RS07555	1335.67627648912	2.96320374619474	0.366035751944035	8.09539431724091	5.70791501532318e-16	1.80133570258352e-14
gene-J2S48_RS08825	290.21239057427	3.50305088727963	0.433447919694598	8.08182650812544	6.38038336527027e-16	1.99557883290551e-14
gene-J2S48_RS22375	539.257724609751	3.04040490309814	0.376338845878557	8.0789026601821	6.53521645053849e-16	2.02591709966693e-14
gene-J2S48_RS10995	784.886810712286	-2.91025535667378	0.361306299888075	-8.0548148691991	7.95991939574163e-16	2.44592961783184e-14
gene-J2S48_RS07850	257.112361993786	-3.41315350593915	0.425287775756918	-8.02551519348161	1.01100741883085e-15	3.07961651144738e-14
gene-J2S48_RS18920	811.765432914284	-2.73421262250428	0.341897010120226	-7.99718202140116	1.2729898464677e-15	3.84420985532444e-14
gene-J2S48_RS02465	195.783701664888	3.13051122273365	0.391507650046632	7.99604100293003	1.28483610258171e-15	3.84682125413993e-14
MSTRG.3408.1	65.7095372161768	-7.40871952469849	0.927593031373697	-7.98703663580431	1.38221025031961e-15	4.10329026005898e-14
MSTRG.1958.1	1999.43614780857	-3.50539656143001	0.439273350244542	-7.97998913314127	1.46346174389189e-15	4.30798864609521e-14
gene-J2S48_RS12465	380.498549906595	-3.58595719449142	0.449861916672814	-7.97123975510801	1.57090409921267e-15	4.54783228061322e-14
gene-J2S48_RS24745	218.569161128019	2.91160574500347	0.365245475865229	7.97164082075535	1.56581334918228e-15	4.54783228061322e-14
gene-J2S48_RS12830	249.469276550604	-3.04754028021108	0.382603168275727	-7.96527716679763	1.648538515021e-15	4.7334675558349e-14
gene-J2S48_RS25080	5402.70057623347	-2.59433599992662	0.326313862555966	-7.95043146376186	1.85863043408327e-15	5.29331903300301e-14
MSTRG.2376.1	1334.85307630497	3.61352535859699	0.45474189474659	7.94632163946685	1.92131179781204e-15	5.42770582881902e-14
gene-J2S48_RS14750	1344.18851147199	-2.89879045381883	0.365337210669207	-7.93456119213524	2.11240850936468e-15	5.91981360664357e-14
gene-J2S48_RS20525	727.678832315213	2.40532401522437	0.303374663420712	7.92855932035673	2.21702752168131e-15	6.16368841940447e-14
gene-J2S48_RS04195	505.481278248397	2.92749791129494	0.369517046024999	7.9224976027138	2.32786579931543e-15	6.4208770826787e-14
gene-J2S48_RS16880	328.703340283209	-3.18744407105376	0.402685807809987	-7.9154616557974	2.46337308743911e-15	6.74155931663999e-14
gene-J2S48_RS19270	1359.84094311137	-2.89910179125815	0.366686991727932	-7.90620299235805	2.65358345514366e-15	7.2058161576498e-14
gene-J2S48_RS18915	800.996961524055	-2.44395541852986	0.309337801866028	-7.90060381817908	2.77555548505962e-15	7.47905451089528e-14
gene-J2S48_RS04030	1634.96182354062	-3.65258029728463	0.462519522762572	-7.89713756398479	2.85381349652032e-15	7.63122799871043e-14
gene-J2S48_RS21880	2705.52343937425	-2.46445262491793	0.312129775022872	-7.89560247732642	2.88916172046822e-15	7.66722235363651e-14
rna-J2S48_RS24910	63.0834760278	-7.35540274512028	0.934925950325474	-7.86736397953192	3.62191721954034e-15	9.53953084214272e-14
gene-J2S48_RS21045	492.280597982534	3.20894114662531	0.409129484538417	7.84333876656595	4.38722326690278e-15	1.14689873910153e-13
MSTRG.12.1	265.20682037427	3.49528596265362	0.446099986968144	7.83520749778281	4.68069077674356e-15	1.21455257710612e-13
gene-J2S48_RS09620	379.028086349121	-2.82539696406447	0.361160605373279	-7.82310396546231	5.15365070107648e-15	1.32744400043168e-13
gene-J2S48_RS02795	3217.15868566026	2.87535123519415	0.368874490286518	7.794931096918	6.44436339627716e-15	1.64778138519408e-13
gene-J2S48_RS18085	12783.3081572527	2.26054248496555	0.290378790895032	7.78480576352666	6.98203901308678e-15	1.7723248306408e-13
gene-J2S48_RS02340	1271.19779051684	-4.46419949560866	0.575215667547523	-7.76091429262024	8.43192872598353e-15	2.12496736166333e-13
gene-J2S48_RS08750	1045.86274363787	3.4763755024103	0.448525015146821	7.75068365199729	9.13991262136408e-15	2.2869367080456e-13
gene-J2S48_RS02205	438.867782649176	2.90675113090043	0.375511599573543	7.74077587536988	9.88119491441913e-15	2.44402055874072e-13
MSTRG.2107.1	729.530155621028	-3.18036301472456	0.410923564875085	-7.73954887617929	9.97701798172776e-15	2.44402055874072e-13
rna-J2S48_RS24235	65.343792066083	-6.10828318764744	0.789139875490326	-7.74043154751508	9.90799356179869e-15	2.44402055874072e-13
MSTRG.625.1	14858.0216490813	-2.69776538172494	0.34869422745885	-7.73676524955753	1.01978100309178e-14	2.48075892627119e-13
rna-J2S48_RS15085	591.282453447995	-2.95994339881975	0.382956016017508	-7.72919937281891	1.08225064496478e-14	2.61456828228387e-13
gene-J2S48_RS17320	1612.51026229924	3.55003008049389	0.459435212566614	7.72694382884109	1.10159224539988e-14	2.64306687372315e-13
gene-J2S48_RS00495	1510.77392732728	-3.41077808614086	0.441846706581135	-7.71936971655248	1.16906345728022e-14	2.78587026588612e-13
gene-J2S48_RS13070	423.94095699675	-2.592305060199	0.335968344984391	-7.71592055888313	1.20112110552158e-14	2.84292380583926e-13
